date,Age,Characteristic_grouping,Characteristic,avgcohort,avgNEETNK,avgNEET,avgNK,NEETNKprop,NEETprop,Notknownprop,annual_change_NEETNK,geography_code
2021,16-17,Total,Total,16458.3333333333,1301.66666666667,373.666666666667,928,7.90886075949367,2.27037974683544,5.63848101265823,0.6879869730859,E08000035
2021,16,gender,Female,882.333333333333,32.3333333333333,29,3.33333333333333,3.66452587835285,3.28673970532678,0.377786173026067,-0.575624215455778,E06000012
2021,17,gender,Female,891.333333333333,56.6666666666667,50,6.66666666666667,6.35751682872102,5.6095736724009,0.74794315632012,-1.14347014324898,E06000012
2021,16,gender,Male,936.666666666667,57,53,4,6.08540925266904,5.65836298932384,0.427046263345196,0.579055767878899,E06000012
2021,17,gender,Male,858.666666666667,75.3333333333333,69.3333333333333,6,8.77329192546584,8.07453416149068,0.698757763975155,-0.0263993134380627,E06000012
2021,16-17,gender,Female,1773.66666666667,89,79,10,5.01785378688217,4.45404999060327,0.563803796278895,-0.811311276603795,E06000012
2021,16-17,gender,Male,1795.33333333333,132.333333333333,122.333333333333,10,7.37096175269216,6.81396212402525,0.556999628666914,0.219843788158625,E06000012
2021,16,gender,Unclassified/withheld,4.0,c,c,c,c,c,c,c,E06000012
2021,17,gender,Unclassified/withheld,5.0,c,c,c,c,c,c,c,E06000012
2021,16-17,gender,Unclassified/withheld,9.0,1,1,0,11.1111111111111,11.1111111111111,0,11.1111111111111,E06000012
2021,16,Total,Total,1823.0,89.3333333333333,82,7.33333333333333,4.90034741268971,4.49808008776742,0.402267324922289,0.0352770972203054,E06000012
2021,17,Total,Total,1755.0,133,120.333333333333,12.6666666666667,7.57834757834758,6.85660018993352,0.721747388414055,-0.565038355803992,E06000012
2021,16-17,Total,Total,3578.0,222.333333333333,202.333333333333,20,6.21389975777902,5.65492826532514,0.558971492453885,-0.269986726107461,E06000012
2021,16,gender,Female,951.666666666667,24,16,8,2.52189141856392,1.68126094570928,0.840630472854641,0.914414783049903,E06000013
2021,17,gender,Female,879.333333333333,49.3333333333333,13,36.3333333333333,5.61031084154663,1.47839272175891,4.13191811978772,0.426298178309587,E06000013
2021,16,gender,Male,986.333333333333,40.3333333333333,27.6666666666667,12.6666666666667,4.08921933085502,2.80500168976005,1.28421764109496,1.19756486526205,E06000013
2021,17,gender,Male,901.666666666667,75.6666666666667,30.6666666666667,45,8.39186691312385,3.40110905730129,4.99075785582255,1.13724386902711,E06000013
2021,16-17,gender,Female,1831.0,73.3333333333333,29,44.3333333333333,4.00509739668669,1.58383397050792,2.42126342617877,0.660230037978502,E06000013
2021,16-17,gender,Male,1888.0,116,58.3333333333333,57.6666666666667,6.14406779661017,3.08968926553672,3.05437853107345,1.03945019199256,E06000013
2021,16,gender,Unclassified/withheld,0.666666666666667,c,c,c,c,c,c,c,E06000013
2021,17,gender,Unclassified/withheld,5.0,c,c,c,c,c,c,c,E06000013
2021,16-17,gender,Unclassified/withheld,5.66666666666667,2,0,2,35.2941176470588,0,35.2941176470588,22.2506393861892,E06000013
2021,16,Total,Total,1938.66666666667,64.3333333333333,43.6666666666667,20.6666666666667,3.31843191196699,2.25240715268226,1.06602475928473,1.04989631624585,E06000013
2021,17,Total,Total,1786.0,127,43.6666666666667,83.3333333333333,7.11086226203807,2.44494214259052,4.66592011944755,0.808262673483744,E06000013
2021,16-17,Total,Total,3724.66666666667,191.333333333333,87.3333333333333,104,5.13692500447467,2.34472883479506,2.79219616967961,0.865404900472443,E06000013
2021,16,gender,Female,2880.0,280.666666666667,29.6666666666667,251,9.74537037037037,1.03009259259259,8.71527777777778,6.08712442184797,E10000023
2021,17,gender,Female,2812.0,292.333333333333,31,261.333333333333,10.3959222380275,1.10241820768137,9.29350403034613,-1.1099999277931,E10000023
2021,16,gender,Male,2971.66666666667,294.666666666667,34.3333333333333,260.333333333333,9.91587212563096,1.15535614133483,8.76051598429613,5.31541550462639,E10000023
2021,17,gender,Male,2934.33333333333,450.333333333333,38,412.333333333333,15.3470407815517,1.29501306372827,14.0520277178235,-0.0115137074375564,E10000023
2021,16-17,gender,Female,5692.0,573,60.6666666666667,512.333333333333,10.0667603654252,1.06582337784024,9.00093698758491,2.51245819333828,E10000023
2021,16-17,gender,Male,5906.0,745,72.3333333333333,672.666666666667,12.614290551981,1.22474319900666,11.3895473529744,2.60577508221094,E10000023
2021,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2021,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2021,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E10000023
2021,16,Total,Total,5851.66666666667,575.333333333333,64,511.333333333333,9.83195670749074,1.0937054970094,8.73825121048134,5.69249775226686,E10000023
2021,17,Total,Total,5746.33333333333,742.666666666667,69,673.666666666667,12.9241835373282,1.20076570566738,11.7234178316608,-0.573393670915149,E10000023
2021,16-17,Total,Total,11598.0,1318,133,1185,11.3640282807381,1.14674943955854,10.2172788411795,2.54864949948897,E10000023
2021,16,gender,Female,1479.0,31.3333333333333,28.6666666666667,2.66666666666667,2.11854856885283,1.93824656299301,0.180302005859815,0.0295997817908384,E08000018
2021,17,gender,Female,1483.33333333333,104.666666666667,71.6666666666667,33,7.0561797752809,4.8314606741573,2.2247191011236,-0.232852186089531,E08000018
2021,16,gender,Male,1587.33333333333,64,48.6666666666667,15.3333333333333,4.03191936161277,3.06593868122638,0.965980680386392,-0.107876769030042,E08000018
2021,17,gender,Male,1600.0,147,99.3333333333333,47.6666666666667,9.1875,6.20833333333333,2.97916666666667,-0.18479437229437,E08000018
2021,16-17,gender,Female,2962.33333333333,136,100.333333333333,35.6666666666667,4.59097558231124,3.38696973106785,1.20400585124339,-0.0675859447879485,E08000018
2021,16-17,gender,Male,3187.33333333333,211,148,63,6.61995398452207,4.64338004601548,1.97657393850659,-0.0841936764517337,E08000018
2021,16,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,c,E08000018
2021,17,gender,Unclassified/withheld,1.0,c,c,c,c,c,c,c,E08000018
2021,16-17,gender,Unclassified/withheld,2.0,c,c,c,c,c,c,c,E08000018
2021,16,Total,Total,3067.33333333333,95.3333333333333,77.3333333333333,18,3.10801999565312,2.52119104542491,0.586828950228211,-0.055443619116911,E08000018
2021,17,Total,Total,3084.33333333333,251.666666666667,171,80.6666666666667,8.15951583270291,5.54414784394251,2.6153679887604,-0.194237787256993,E08000018
2021,16-17,Total,Total,6151.66666666667,347,248.333333333333,98.6666666666667,5.64074776483338,4.03684638309401,1.60390138173937,-0.0774539895525805,E08000018
2021,16,gender,Female,2979.66666666667,113,61,52,3.79237051124287,2.04720886005146,1.74516165119141,0.393615125891028,E08000019
2021,17,gender,Female,2788.66666666667,235.666666666667,116.666666666667,119,8.45087257948841,4.18360028687545,4.26727229261296,0.249254657895376,E08000019
2021,16,gender,Male,3084.66666666667,177.333333333333,109,68.3333333333333,5.74886535552194,3.53360708882645,2.21525826669548,0.845148382839446,E08000019
2021,17,gender,Male,2971.33333333333,346.666666666667,183.333333333333,163.333333333333,11.667040610276,6.17006955351133,5.49697105676464,1.15663484350467,E08000019
2021,16-17,gender,Female,5768.33333333333,348.666666666667,177.666666666667,171,6.0444958104594,3.0800346720601,2.96446113839931,0.291338590033565,E08000019
2021,16-17,gender,Male,6056.0,524,292.333333333333,231.666666666667,8.65257595772787,4.82716864817261,3.82540730955526,0.998438046360732,E08000019
2021,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2021,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2021,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E08000019
2021,16,Total,Total,6064.33333333333,290.333333333333,170,120.333333333333,4.78755565327324,2.80327598526906,1.98427966800418,0.611248388118217,E08000019
2021,17,Total,Total,5760.0,582.333333333333,300,282.333333333333,10.1099537037037,5.20833333333333,4.90162037037037,0.714666375018924,E08000019
2021,16-17,Total,Total,11824.3333333333,872.666666666667,470,402.666666666667,7.38026104361063,3.97485411439687,3.40540692921377,0.644616662051853,E08000019
2021,16,gender,Female,1584.66666666667,32.6666666666667,27,5.66666666666667,2.06142196045435,1.70382835506942,0.357593605384939,-0.640130900639026,E08000036
2021,17,gender,Female,1628.0,73,49,24,4.48402948402948,3.00982800982801,1.47420147420147,-2.70578152665253,E08000036
2021,16,gender,Male,1689.66666666667,47.6666666666667,27,20.6666666666667,2.82106924442691,1.59794831327678,1.22312093115013,-1.84559742223976,E08000036
2021,17,gender,Male,1632.33333333333,114.666666666667,77.3333333333333,37.3333333333333,7.02470900551358,4.73759444557893,2.28711455993465,-0.1265219440761,E08000036
2021,16-17,gender,Female,3212.66666666667,105.666666666667,76,29.6666666666667,3.28906412118697,2.36563602407138,0.923428097115584,-1.69578278026564,E08000036
2021,16-17,gender,Male,3322.0,162.333333333333,104.333333333333,58,4.8866144892635,3.14067830624122,1.74593618302228,-1.08185397920497,E08000036
2021,16,gender,Unclassified/withheld,523.666666666667,23,14,9,4.39210693825589,2.67345639719924,1.71865054105665,-5.39862549821646,E08000036
2021,17,gender,Unclassified/withheld,339.666666666667,36,26.3333333333333,9.66666666666667,10.5986261040236,7.75269872423945,2.8459273797841,5.0093186921159,E08000036
2021,16-17,gender,Unclassified/withheld,863.333333333333,59,40.3333333333333,18.6666666666667,6.83397683397683,4.67181467181467,2.16216216216216,-1.35667564172886,E08000036
2021,16,Total,Total,3798.0,103.333333333333,68,35.3333333333333,2.72073020888187,1.79041600842549,0.930314200456381,-1.72309054142218,E08000036
2021,17,Total,Total,3600.0,223.666666666667,152.666666666667,71,6.21296296296296,4.24074074074074,1.97222222222222,-0.836717858574647,E08000036
2021,16-17,Total,Total,7398.0,327,220.666666666667,106.333333333333,4.42011354420114,2.98278814093899,1.43732540326214,-1.33391008590399,E08000036
2021,16,gender,Female,845.666666666667,11.3333333333333,4.66666666666667,6.66666666666667,1.34016554986204,0.551832873472605,0.788332676389436,-0.343201183604888,E06000014
2021,17,gender,Female,828.0,31.3333333333333,20.3333333333333,11,3.78421900161031,2.45571658615137,1.32850241545894,-0.662849081821414,E06000014
2021,16,gender,Male,925.333333333333,28,17.3333333333333,10.6666666666667,3.02593659942363,1.87319884726225,1.15273775216138,0.904502802788661,E06000014
2021,17,gender,Male,904.0,34.3333333333333,19.3333333333333,15,3.79793510324484,2.13864306784661,1.65929203539823,-2.20048636478989,E06000014
2021,16-17,gender,Female,1673.66666666667,42.6666666666667,25,17.6666666666667,2.54929296952798,1.4937263493328,1.05556662019518,-0.528546585674558,E06000014
2021,16-17,gender,Male,1829.33333333333,62.3333333333333,36.6666666666667,25.6666666666667,3.40743440233236,2.00437317784257,1.4030612244898,-0.578898171699529,E06000014
2021,16,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000014
2021,17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000014
2021,16-17,gender,Unclassified/withheld,0.0,z,z,z,z,z,z,z,E06000014
2021,16,Total,Total,1771.0,39.3333333333333,22,17.3333333333333,2.22096743835874,1.24223602484472,0.978731413514022,0.308555887392973,E06000014
2021,17,Total,Total,1732.0,65.6666666666667,39.6666666666667,26,3.7913779830639,2.29022324865281,1.50115473441109,-1.43029689378339,E06000014
2021,16-17,Total,Total,3503.0,105,61.6666666666667,43.3333333333333,2.99743077362261,1.76039585117518,1.23703492244743,-0.544882890973661,E06000014
2021,16-17,ethnicity,asian,111510.0,3030,1460,1570,2.7,1.3,1.4,0.3,E92000001
2021,16-17,ethnicity,black,59730.0,2180,890,1300,3.7,1.5,2.2,-0.4,E92000001
2021,16-17,ethnicity,chinese,3680.0,70,20,50,1.9,0.5,1.4,-0.1,E92000001
2021,16-17,ethnicity,mixed,50590.0,2820,1510,1310,5.6,3,2.6,-0.1,E92000001
2021,16-17,ethnicity,not known,162370.0,11000,4340,6660,6.8,2.7,4.1,0.1,E92000001
2021,16-17,ethnicity,other,19150.0,960,400,560,5,2.1,2.9,0.3,E92000001
2021,16-17,ethnicity,white,774060.0,44650,24680,19970,5.8,3.2,2.6,0.1,E92000001
2021,16-17,ethnicity,asian,1880.0,40,20,20,2.2,1.2,1,-0.4,E12000001
2021,16-17,ethnicity,black,470.0,10,10,10,2.9,1.4,1.5,-0.7,E12000001
2021,16-17,ethnicity,chinese,140.0,0,0,0,1.4,0.7,0.7,-0.3,E12000001
2021,16-17,ethnicity,mixed,980.0,30,20,10,3.1,1.9,1.2,-0.8,E12000001
2021,16-17,ethnicity,not known,2870.0,230,170,60,8.1,6,2.1,1.2,E12000001
2021,16-17,ethnicity,other,400.0,20,10,10,4.4,3.2,1.2,-0.6,E12000001
2021,16-17,ethnicity,white,48050.0,2770,2340,430,5.8,4.9,0.9,-0.3,E12000001
2021,16-17,ethnicity,asian,47.0,1,1,0,2.12765957446809,2.12765957446809,0,-3.66944187480727,E06000005
2021,16-17,ethnicity,black,7.0,0,0,0,0,0,0,0,E06000005
2021,16-17,ethnicity,chinese,6.0,0,0,0,0,0,0,0,E06000005
2021,16-17,ethnicity,mixed,48.0,1,1,0,2.08333333333333,2.08333333333333,0,1.3741134751773,E06000005
2021,16-17,ethnicity,not known,67.3333333333333,5,5,0,7.42574257425743,7.42574257425743,0,6.0804510944368,E06000005
2021,16-17,ethnicity,other,22.0,2,2,0,9.09090909090909,9.09090909090909,0,9.09090909090909,E06000005
2021,16-17,ethnicity,white,2221.0,133.666666666667,133.333333333333,0.333333333333333,6.0183100705388,6.0033018159988,0.015008254539997,1.65053035855906,E06000005
2021,16-17,ethnicity,asian,62.6666666666667,1.66666666666667,1,0.666666666666667,2.65957446808511,1.59574468085106,1.06382978723404,2.03064365047504,E08000037
2021,16-17,ethnicity,black,40.0,0,0,0,0,0,0,0,E08000037
2021,16-17,ethnicity,chinese,11.0,0,0,0,0,0,0,0,E08000037
2021,16-17,ethnicity,mixed,44.0,0,0,0,0,0,0,-2.7027027027027,E08000037
2021,16-17,ethnicity,not known,159.333333333333,17.6666666666667,16,1.66666666666667,11.0878661087866,10.0418410041841,1.04602510460251,4.46018579689577,E08000037
2021,16-17,ethnicity,other,44.0,1,0,1,2.27272727272727,0,2.27272727272727,-0.505050505050507,E08000037
2021,16-17,ethnicity,white,3340.33333333333,193.333333333333,166.333333333333,27,5.78784552439876,4.97954295978445,0.80830256461431,0.433434509610392,E08000037
2021,16-17,ethnicity,asian,54.0,0,0,0,0,0,0,-5.88235294117647,E06000001
2021,16-17,ethnicity,black,10.6666666666667,0,0,0,0,0,0,0,E06000001
2021,16-17,ethnicity,chinese,7.0,0,0,0,0,0,0,0,E06000001
2021,16-17,ethnicity,mixed,21.0,0,0,0,0,0,0,0,E06000001
2021,16-17,ethnicity,not known,42.6666666666667,1.66666666666667,1.66666666666667,0,3.90625,3.90625,0,1.45226226993865,E06000001
2021,16-17,ethnicity,other,19.6666666666667,0,0,0,0,0,0,-6.2015503875969,E06000001
2021,16-17,ethnicity,white,1991.33333333333,86.6666666666667,86.6666666666667,0,4.35219283562102,4.35219283562102,0,0.685641469311784,E06000001
2021,16-17,ethnicity,asian,338.333333333333,10.3333333333333,6.66666666666667,3.66666666666667,3.05418719211823,1.97044334975369,1.08374384236453,2.08519494405621,E06000002
2021,16-17,ethnicity,black,49.0,1.66666666666667,1,0.666666666666667,3.40136054421769,2.04081632653061,1.36054421768707,3.40136054421769,E06000002
2021,16-17,ethnicity,chinese,1.0,c,c,c,c,c,c,c,E06000002
2021,16-17,ethnicity,mixed,126.0,4.33333333333333,2.33333333333333,2,3.43915343915344,1.85185185185185,1.58730158730159,0.622252030702739,E06000002
2021,16-17,ethnicity,not known,114.333333333333,7.66666666666667,5,2.66666666666667,6.70553935860058,4.3731778425656,2.33236151603499,3.70826415424091,E06000002
2021,16-17,ethnicity,other,73.6666666666667,3,1.66666666666667,1.33333333333333,4.07239819004525,2.26244343891403,1.80995475113122,0.436034553681609,E06000002
2021,16-17,ethnicity,white,2446.66666666667,164.666666666667,117.666666666667,47,6.73024523160763,4.80926430517711,1.92098092643052,1.1684316579664,E06000002
2021,16-17,ethnicity,asian,651.666666666667,18.3333333333333,8,10.3333333333333,2.81329923273657,1.22762148337596,1.58567774936061,-0.653854051934957,E08000021
2021,16-17,ethnicity,black,205.0,4.33333333333333,1,3.33333333333333,2.11382113821138,0.48780487804878,1.6260162601626,-2.96747967479675,E08000021
2021,16-17,ethnicity,chinese,44.0,1,0,1,2.27272727272727,0,2.27272727272727,2.27272727272727,E08000021
2021,16-17,ethnicity,mixed,186.333333333333,9,4.33333333333333,4.66666666666667,4.83005366726297,2.32558139534884,2.50447227191413,-1.91413237924866,E08000021
2021,16-17,ethnicity,not known,334.666666666667,32,12.6666666666667,19.3333333333333,9.56175298804781,3.78486055776892,5.77689243027888,6.35074381373588,E08000021
2021,16-17,ethnicity,other,132.333333333333,6.66666666666667,4,2.66666666666667,5.03778337531486,3.02267002518892,2.01511335012594,-3.37972504219356,E08000021
2021,16-17,ethnicity,white,4152.66666666667,336.666666666667,236.666666666667,100,8.1072403275004,5.69914914111414,2.40809118638626,-2.9370107371173,E08000021
2021,16-17,ethnicity,asian,105.0,1,1,0,0.952380952380952,0.952380952380952,0,0.0178015131286164,E08000022
2021,16-17,ethnicity,black,41.0,1,0,1,2.4390243902439,0,2.4390243902439,-1.13240418118467,E08000022
2021,16-17,ethnicity,chinese,22.0,1,1,0,4.54545454545455,4.54545454545455,0,4.54545454545455,E08000022
2021,16-17,ethnicity,mixed,86.6666666666667,2,2,0,2.30769230769231,2.30769230769231,0,0.792540792540788,E08000022
2021,16-17,ethnicity,not known,3.33333333333333,c,c,c,c,c,c,c,E08000022
2021,16-17,ethnicity,other,27.3333333333333,1.33333333333333,1.33333333333333,0,4.8780487804878,4.8780487804878,0,1.30662020905923,E08000022
2021,16-17,ethnicity,white,3982.33333333333,181,118.666666666667,62.3333333333333,4.54507407717419,2.97982757177534,1.56524650539884,0.646455013516386,E08000022
2021,16-17,ethnicity,asian,60.3333333333333,1,1,0,1.65745856353591,1.65745856353591,0,0.0949585635359116,E06000057
2021,16-17,ethnicity,black,4.33333333333333,c,c,c,c,c,c,c,E06000057
2021,16-17,ethnicity,chinese,11.0,0,0,0,0,0,0,0,E06000057
2021,16-17,ethnicity,mixed,85.3333333333333,3,1,2,3.515625,1.171875,2.34375,2.23357371794872,E06000057
2021,16-17,ethnicity,not known,51.3333333333333,1.33333333333333,1.33333333333333,0,2.5974025974026,2.5974025974026,0,-2.48734316530927,E06000057
2021,16-17,ethnicity,other,15.0,0,0,0,0,0,0,0,E06000057
2021,16-17,ethnicity,white,6123.0,291,246.333333333333,44.6666666666667,4.75257226849584,4.02308236703141,0.729489901464424,-0.0456889887489247,E06000057
2021,16-17,ethnicity,asian,15.0,0,0,0,0,0,0,-12.8205128205128,E06000003
2021,16-17,ethnicity,black,9.33333333333333,0,0,0,0,0,0,0,E06000003
2021,16-17,ethnicity,chinese,2.0,c,c,c,c,c,c,c,E06000003
2021,16-17,ethnicity,mixed,52.3333333333333,0,0,0,0,0,0,0,E06000003
2021,16-17,ethnicity,not known,63.0,8,8,0,12.6984126984127,12.6984126984127,0,-6.5873015873016,E06000003
2021,16-17,ethnicity,other,14.0,0,0,0,0,0,0,-10.8108108108108,E06000003
2021,16-17,ethnicity,white,2802.66666666667,151.666666666667,149.666666666667,2,5.41151284490961,5.34015223596575,0.071360608943863,0.0769968793748896,E06000003
2021,16-17,ethnicity,asian,130.0,0.666666666666667,0.666666666666667,0,0.512820512820513,0.512820512820513,0,-1.83617277577009,E08000023
2021,16-17,ethnicity,black,9.66666666666667,0,0,0,0,0,0,0,E08000023
2021,16-17,ethnicity,chinese,3.0,c,c,c,c,c,c,c,E08000023
2021,16-17,ethnicity,mixed,33.0,1,1,0,3.03030303030303,3.03030303030303,0,1.7644802454929,E08000023
2021,16-17,ethnicity,not known,370.666666666667,64,52,12,17.2661870503597,14.0287769784173,3.23741007194245,8.52234468582769,E08000023
2021,16-17,ethnicity,other,18.0,2,2,0,11.1111111111111,11.1111111111111,0,3.26797385620915,E08000023
2021,16-17,ethnicity,white,2619.0,118.333333333333,92.6666666666667,25.6666666666667,4.51826396843579,3.53824614993,0.980017818505791,-2.38527064128439,E08000023
2021,16-17,ethnicity,asian,185.0,4,3,1,2.16216216216216,1.62162162162162,0.540540540540541,0.857105065914202,E06000004
2021,16-17,ethnicity,black,41.0,1,1,0,2.4390243902439,2.4390243902439,0,-2.19060523938573,E06000004
2021,16-17,ethnicity,chinese,7.0,0,0,0,0,0,0,0,E06000004
2021,16-17,ethnicity,mixed,113.0,4.66666666666667,4.66666666666667,0,4.12979351032448,4.12979351032448,0,-0.235285854754877,E06000004
2021,16-17,ethnicity,not known,25.6666666666667,1.66666666666667,1.66666666666667,0,6.49350649350649,6.49350649350649,0,-1.10143021535427,E06000004
2021,16-17,ethnicity,other,11.6666666666667,0.333333333333333,0.333333333333333,0,2.85714285714286,2.85714285714286,0,2.85714285714286,E06000004
2021,16-17,ethnicity,white,3848.66666666667,217.333333333333,205,12.3333333333333,5.64697730815867,5.32652000692881,0.320457301229863,0.52997830970652,E06000004
2021,16-17,ethnicity,asian,174.0,2,0.666666666666667,1.33333333333333,1.14942528735632,0.383141762452107,0.766283524904214,-4.29275158339198,E08000024
2021,16-17,ethnicity,black,27.0,2.33333333333333,1,1.33333333333333,8.64197530864197,3.7037037037037,4.93827160493827,3.08641975308641,E08000024
2021,16-17,ethnicity,chinese,12.6666666666667,0,0,0,0,0,0,-18.1818181818182,E08000024
2021,16-17,ethnicity,mixed,60.6666666666667,3.33333333333333,1.33333333333333,2,5.49450549450549,2.1978021978022,3.2967032967033,-6.7147968310759,E08000024
2021,16-17,ethnicity,not known,1040.0,62.3333333333333,55.3333333333333,7,5.99358974358974,5.32051282051282,0.673076923076923,-4.15133779264216,E08000024
2021,16-17,ethnicity,other,6.0,1,1,0,16.6666666666667,16.6666666666667,0,13.3333333333333,E08000024
2021,16-17,ethnicity,white,4707.0,234.333333333333,207,27.3333333333333,4.9784009631046,4.39770554493308,0.580695418171518,-5.867134494834,E08000024
2021,16-17,ethnicity,asian,61.0,1.33333333333333,0,1.33333333333333,2.18579234972678,0,2.18579234972678,1.00932176149149,E06000047
2021,16-17,ethnicity,black,22.0,3,2.33333333333333,0.666666666666667,13.6363636363636,10.6060606060606,3.03030303030303,3.63636363636363,E06000047
2021,16-17,ethnicity,chinese,15.0,0,0,0,0,0,0,0,E06000047
2021,16-17,ethnicity,mixed,127.333333333333,2,0.666666666666667,1.33333333333333,1.57068062827225,0.523560209424084,1.04712041884817,-2.53489121923508,E06000047
2021,16-17,ethnicity,not known,599.666666666667,31.3333333333333,13,18.3333333333333,5.22512506948305,2.16787103946637,3.05725403001668,2.44734729170527,E06000047
2021,16-17,ethnicity,other,18.3333333333333,0.333333333333333,0.333333333333333,0,1.81818181818182,1.81818181818182,0,0.466830466830468,E06000047
2021,16-17,ethnicity,white,9819.66666666667,657,577.666666666667,79.3333333333333,6.69065480837775,5.88275229980651,0.807902508571235,1.68127991893069,E06000047
2021,16-17,ethnicity,asian,16410.0,370,200,170,2.2,1.2,1,0.1,E12000002
2021,16-17,ethnicity,black,4350.0,140,70,70,3.2,1.5,1.7,-0.1,E12000002
2021,16-17,ethnicity,chinese,570.0,10,0,10,1.8,0.7,1.1,0,E12000002
2021,16-17,ethnicity,mixed,5050.0,280,190,90,5.5,3.8,1.7,-0.2,E12000002
2021,16-17,ethnicity,not known,18810.0,1090,650,440,5.8,3.5,2.3,-1.6,E12000002
2021,16-17,ethnicity,other,2060.0,120,50,70,5.6,2.5,3.2,0.4,E12000002
2021,16-17,ethnicity,white,112940.0,6460,4300,2160,5.7,3.8,1.9,0.5,E12000002
2021,16-17,ethnicity,asian,1928.66666666667,32.6666666666667,21,11.6666666666667,1.69374351883858,1.08883511925337,0.604908399585206,-0.292490502793674,E06000008
2021,16-17,ethnicity,black,37.0,0,0,0,0,0,0,-3.07692307692308,E06000008
2021,16-17,ethnicity,chinese,6.0,0,0,0,0,0,0,0,E06000008
2021,16-17,ethnicity,mixed,94.3333333333333,4,1.66666666666667,2.33333333333333,4.24028268551237,1.76678445229682,2.47349823321555,1.10712341658287,E06000008
2021,16-17,ethnicity,not known,142.0,8,5,3,5.63380281690141,3.52112676056338,2.11267605633803,-0.256424760073151,E06000008
2021,16-17,ethnicity,other,58.0,1,1,0,1.72413793103448,1.72413793103448,0,-4.94252873563219,E06000008
2021,16-17,ethnicity,white,2033.66666666667,116.666666666667,82.3333333333333,34.3333333333333,5.73676446484183,4.04851663661695,1.68824782822488,0.0994627258775687,E06000008
2021,16-17,ethnicity,asian,60.0,3.33333333333333,1,2.33333333333333,5.55555555555556,1.66666666666667,3.88888888888889,3.65682137834037,E06000009
2021,16-17,ethnicity,black,14.0,2,2,0,14.2857142857143,14.2857142857143,0,8.57142857142857,E06000009
2021,16-17,ethnicity,chinese,6.0,0,0,0,0,0,0,0,E06000009
2021,16-17,ethnicity,mixed,78.3333333333333,6.33333333333333,2,4.33333333333333,8.08510638297872,2.5531914893617,5.53191489361702,-9.52495651010308,E06000009
2021,16-17,ethnicity,not known,490.666666666667,39.3333333333333,9.66666666666667,29.6666666666667,8.01630434782609,1.97010869565217,6.04619565217391,-0.358695652173914,E06000009
2021,16-17,ethnicity,other,6.0,0,0,0,0,0,0,0,E06000009
2021,16-17,ethnicity,white,2586.33333333333,237.666666666667,128,109.666666666667,9.18932852171672,4.94909137775487,4.24023714396185,-0.742700885968125,E06000009
2021,16-17,ethnicity,asian,1700.0,29.3333333333333,24.3333333333333,5,1.72549019607843,1.43137254901961,0.294117647058824,0.0460375732295812,E08000001
2021,16-17,ethnicity,black,363.333333333333,10.6666666666667,5,5.66666666666667,2.93577981651376,1.37614678899083,1.55963302752294,0.513983651024362,E08000001
2021,16-17,ethnicity,chinese,19.0,0,0,0,0,0,0,0,E08000001
2021,16-17,ethnicity,mixed,261.0,14,11.6666666666667,2.33333333333333,5.3639846743295,4.46998722860792,0.893997445721584,1.6045861780889,E08000001
2021,16-17,ethnicity,not known,396.666666666667,17.3333333333333,8.66666666666667,8.66666666666667,4.36974789915966,2.18487394957983,2.18487394957983,-3.26553749743041,E08000001
2021,16-17,ethnicity,other,96.0,3.33333333333333,2,1.33333333333333,3.47222222222222,2.08333333333333,1.38888888888889,-1.79093567251462,E08000001
2021,16-17,ethnicity,white,4481.0,331.666666666667,295,36.6666666666667,7.40162166183144,6.58335193037268,0.818269731458752,-0.828923303407404,E08000001
2021,16-17,ethnicity,asian,629.0,9.66666666666667,9,0.666666666666667,1.53683094859565,1.4308426073132,0.105988341282459,-1.14879306404258,E08000002
2021,16-17,ethnicity,black,114.333333333333,0.333333333333333,0.333333333333333,0,0.291545189504373,0.291545189504373,0,-1.18993629197711,E08000002
2021,16-17,ethnicity,chinese,18.0,0.333333333333333,0.333333333333333,0,1.85185185185185,1.85185185185185,0,-3.14814814814815,E08000002
2021,16-17,ethnicity,mixed,203.333333333333,11.3333333333333,11,0.333333333333333,5.57377049180328,5.40983606557377,0.163934426229508,-0.0337061437107415,E08000002
2021,16-17,ethnicity,not known,169.666666666667,3,3,0,1.76817288801572,1.76817288801572,0,1.19565380404625,E08000002
2021,16-17,ethnicity,other,60.3333333333333,1.66666666666667,0.666666666666667,1,2.76243093922652,1.10497237569061,1.65745856353591,-0.58952436803605,E08000002
2021,16-17,ethnicity,white,3359.0,135,124,11,4.01905328966954,3.69157487347425,0.327478416195296,-0.372703413011525,E08000002
2021,16-17,ethnicity,asian,96.0,1,1,0,1.04166666666667,1.04166666666667,0,1.04166666666667,E06000049
2021,16-17,ethnicity,black,16.0,0,0,0,0,0,0,-10.5263157894737,E06000049
